0.0815903,-2.2537e-08,-3.45797e-09,-1.57373e-09,-8.17339e-11,-2.37391e-11
5.46825e+07,7.06615e+07,1.44358e+07,6.84355e+06,363703,106373
1.09351e+08,1.41305e+08,2.88679e+07,1.36854e+07,727316,212719
1.63993e+08,2.11914e+08,4.32929e+07,2.05238e+07,1.09075e+06,319011
2.18594e+08,2.82469e+08,5.77071e+07,2.73571e+07,1.45391e+06,425225
2.7314e+08,3.52955e+08,7.21068e+07,3.41836e+07,1.8167e+06,531332
3.27618e+08,4.23352e+08,8.64886e+07,4.10015e+07,2.17904e+06,637306
3.82014e+08,4.93643e+08,1.00849e+08,4.78092e+07,2.54084e+06,743122
4.36314e+08,5.63811e+08,1.15184e+08,5.4605e+07,2.90201e+06,848751
4.90506e+08,6.33838e+08,1.2949e+08,6.13871e+07,3.26245e+06,954169
5.44576e+08,7.03707e+08,1.43764e+08,6.81539e+07,3.62207e+06,1.05935e+06
5.98509e+08,7.73401e+08,1.58002e+08,7.49037e+07,3.98079e+06,1.16426e+06
6.52293e+08,8.42901e+08,1.722e+08,8.16348e+07,4.33852e+06,1.26889e+06
7.05914e+08,9.12191e+08,1.86356e+08,8.83455e+07,4.69516e+06,1.3732e+06
7.59359e+08,9.81253e+08,2.00465e+08,9.50342e+07,5.05063e+06,1.47716e+06
8.12614e+08,1.05007e+09,2.14524e+08,1.01699e+08,5.40485e+06,1.58076e+06
8.65667e+08,1.11863e+09,2.28529e+08,1.08339e+08,5.75771e+06,1.68396e+06
9.18503e+08,1.1869e+09,2.42478e+08,1.14951e+08,6.10913e+06,1.78674e+06
9.7111e+08,1.25488e+09,2.56366e+08,1.21535e+08,6.45903e+06,1.88908e+06
1.02348e+09,1.32255e+09,2.7019e+08,1.28088e+08,6.80732e+06,1.99094e+06
1.07558e+09,1.38988e+09,2.83946e+08,1.3461e+08,7.1539e+06,2.09231e+06
1.12742e+09,1.45687e+09,2.97632e+08,1.41098e+08,7.49871e+06,2.19315e+06
1.17898e+09,1.5235e+09,3.11243e+08,1.4755e+08,7.84163e+06,2.29345e+06
1.23025e+09,1.58974e+09,3.24776e+08,1.53966e+08,8.18261e+06,2.39317e+06
1.28121e+09,1.65559e+09,3.38229e+08,1.60344e+08,8.52154e+06,2.4923e+06
1.33184e+09,1.72103e+09,3.51597e+08,1.66681e+08,8.85834e+06,2.5908e+06
1.38215e+09,1.78603e+09,3.64877e+08,1.72977e+08,9.19293e+06,2.68866e+06
1.43211e+09,1.85059e+09,3.78066e+08,1.79229e+08,9.52522e+06,2.78585e+06
1.48171e+09,1.91469e+09,3.91161e+08,1.85437e+08,9.85514e+06,2.88234e+06
1.53095e+09,1.97831e+09,4.04158e+08,1.91599e+08,1.01826e+07,2.97811e+06
1.5798e+09,2.04143e+09,4.17054e+08,1.97712e+08,1.05075e+07,3.07314e+06
1.62825e+09,2.10405e+09,4.29846e+08,2.03777e+08,1.08298e+07,3.1674e+06
1.6763e+09,2.16614e+09,4.42531e+08,2.0979e+08,1.11494e+07,3.26087e+06
1.72393e+09,2.22769e+09,4.55105e+08,2.15751e+08,1.14662e+07,3.35352e+06
1.77113e+09,2.28868e+09,4.67566e+08,2.21658e+08,1.17801e+07,3.44534e+06
1.81789e+09,2.3491e+09,4.7991e+08,2.2751e+08,1.20911e+07,3.5363e+06
1.8642e+09,2.40894e+09,4.92134e+08,2.33305e+08,1.23991e+07,3.62638e+06
1.91004e+09,2.46818e+09,5.04236e+08,2.39042e+08,1.2704e+07,3.71555e+06
1.9554e+09,2.52679e+09,5.16211e+08,2.44719e+08,1.30057e+07,3.80379e+06
2.00028e+09,2.58478e+09,5.28058e+08,2.50336e+08,1.33042e+07,3.89109e+06
2.04465e+09,2.64212e+09,5.39772e+08,2.55889e+08,1.35993e+07,3.97741e+06
2.08852e+09,2.69881e+09,5.51352e+08,2.61379e+08,1.38911e+07,4.06274e+06
2.13186e+09,2.75481e+09,5.62795e+08,2.66803e+08,1.41794e+07,4.14705e+06
2.17467e+09,2.81014e+09,5.74096e+08,2.72161e+08,1.44641e+07,4.23033e+06
2.21694e+09,2.86476e+09,5.85255e+08,2.77451e+08,1.47453e+07,4.31255e+06
2.25865e+09,2.91866e+09,5.96267e+08,2.82672e+08,1.50227e+07,4.3937e+06
2.2998e+09,2.97184e+09,6.07131e+08,2.87822e+08,1.52964e+07,4.47375e+06
2.34038e+09,3.02427e+09,6.17843e+08,2.929e+08,1.55663e+07,4.55268e+06
2.38037e+09,3.07595e+09,6.28401e+08,2.97905e+08,1.58323e+07,4.63048e+06
2.41977e+09,3.12686e+09,6.38802e+08,3.02836e+08,1.60943e+07,4.70712e+06
2.45857e+09,3.17699e+09,6.49043e+08,3.07691e+08,1.63524e+07,4.78259e+06
2.49675e+09,3.22633e+09,6.59122e+08,3.12469e+08,1.66063e+07,4.85686e+06
2.5343e+09,3.27486e+09,6.69037e+08,3.1717e+08,1.68561e+07,4.92992e+06
2.57123e+09,3.32257e+09,6.78785e+08,3.21791e+08,1.71017e+07,5.00175e+06
2.60751e+09,3.36946e+09,6.88363e+08,3.26331e+08,1.7343e+07,5.07233e+06
2.64314e+09,3.4155e+09,6.9777e+08,3.30791e+08,1.758e+07,5.14164e+06
2.67812e+09,3.46069e+09,7.07002e+08,3.35168e+08,1.78126e+07,5.20967e+06
2.71242e+09,3.50502e+09,7.16058e+08,3.39461e+08,1.80408e+07,5.2764e+06
