900,950
901.752,901.813
903.503,903.626
905.254,905.438
907.004,907.248
908.752,909.057
910.498,910.865
912.242,912.67
913.984,914.472
915.722,916.271
917.457,918.066
919.189,919.858
920.916,921.645
922.639,923.428
924.357,925.206
926.069,926.978
927.776,928.744
929.478,930.505
931.173,932.258
932.861,934.005
934.542,935.745
936.216,937.477
937.882,939.2
939.541,940.916
941.19,942.622
942.831,944.32
944.463,946.008
946.085,947.686
947.698,949.354
949.3,951.012
950.892,952.658
952.473,954.293
954.043,955.917
955.602,957.529
957.149,959.128
958.683,960.715
960.205,962.289
961.715,963.849
963.211,965.396
964.694,966.929
966.163,968.448
967.618,969.952
969.059,971.441
970.486,972.915
971.897,974.374
973.294,975.817
974.674,977.244
976.039,978.654
977.389,980.048
978.721,981.424
980.038,982.784
981.337,984.126
982.619,985.45
983.884,986.756
985.132,988.044
986.361,989.314
987.573,990.564
988.766,991.796
989.941,993.008
991.096,994.2
992.233,995.373
993.351,996.526
994.449,997.658
995.527,998.77
996.586,999.862
997.625,1000.93
998.643,1001.98
999.641,1003.01
1000.62,1004.02
1001.57,1005
1002.51,1005.96
1003.42,1006.91
1004.32,1007.82
1005.19,1008.72
1006.04,1009.6
1006.87,1010.45
1007.67,1011.28
1008.46,1012.08
1009.22,1012.86
1009.96,1013.62
1010.67,1014.36
1011.37,1015.07
1012.04,1015.76
1012.69,1016.42
1013.32,1017.07
1013.92,1017.68
1014.5,1018.28
1015.06,1018.85
1015.59,1019.39
1016.1,1019.91
1016.59,1020.41
1017.05,1020.88
1017.49,1021.33
1017.91,1021.75
1018.3,1022.15
1018.67,1022.53
1019.02,1022.88
1019.34,1023.2
1019.64,1023.5
1019.91,1023.78
1020.16,1024.03
1020.39,1024.25
1020.59,1024.46
1020.77,1024.63
1020.93,1024.79
1021.06,1024.91
1021.17,1025.02
1021.26,1025.1
1021.32,1025.15
1021.36,1025.18
1021.38,1025.19
1021.37,1025.17
1021.34,1025.13
1021.28,1025.06
1021.21,1024.97
1021.1,1024.86
1020.98,1024.72
1020.83,1024.55
1020.67,1024.37
1020.47,1024.16
1020.26,1023.92
1020.02,1023.67
1019.76,1023.39
1019.48,1023.08
1019.18,1022.76
1018.85,1022.41
1018.5,1022.04
1018.14,1021.64
1017.75,1021.23
1017.33,1020.79
1016.9,1020.33
1016.45,1019.85
1015.97,1019.34
1015.48,1018.82
1014.96,1018.27
1014.43,1017.7
1013.87,1017.11
1013.29,1016.5
1012.7,1015.87
1012.08,1015.22
1011.45,1014.55
1010.8,1013.86
1010.12,1013.15
1009.43,1012.42
1008.72,1011.68
1008,1010.91
1007.25,1010.12
1006.49,1009.32
1005.71,1008.5
1004.91,1007.66
1004.1,1006.8
1003.27,1005.93
1002.42,1005.04
1001.56,1004.13
1000.68,1003.2
999.787,1002.26
998.878,1001.31
997.954,1000.34
997.016,999.349
996.063,998.347
995.096,997.331
994.116,996.301
993.122,995.256
992.115,994.198
991.095,993.127
990.063,992.043
989.019,990.946
987.963,989.837
986.896,988.715
985.817,987.583
984.728,986.439
983.628,985.284
982.518,984.118
981.398,982.943
980.268,981.757
979.13,980.562
977.983,979.358
976.827,978.145
975.663,976.924
974.492,975.695
973.313,974.457
972.127,973.213
970.935,971.962
969.736,970.704
968.532,969.44
967.321,968.17
966.106,966.895
964.886,965.615
963.661,964.33
962.432,963.041
961.2,961.748
959.964,960.452
958.725,959.152
957.483,957.85
956.239,956.545
954.994,955.238
953.747,953.93
952.498,952.621
951.249,951.311
950,970
