1.6784e+08,1.67838e+08
3.75999e+08,3.07558e+08
-1.55024e+09,-4.89703e+07
1.14696e+09,1.53532e+09
5.01961e+07,1.53729e+09
4.96837e+07,1.64502e+09
-1.66532e+09,-4.28094e+07
-1.74948e+09,-8.32229e+07
-2.20562e+08,1.38754e+09
-1.63625e+09,-1.01644e+07
-1.66907e+09,-3.00312e+08
3.69847e+07,6.82219e+08
-8.07667e+08,6.186e+08
-6.60544e+08,1.02651e+09
1.14315e+07,1.6198e+09
-6.69955e+08,3.16654e+08
-1.64162e+09,-5.66957e+07
-1.4194e+08,-2.08561e+08
-1.09026e+09,6.10261e+08
4.37804e+08,3.60985e+08
-747984,1.50771e+09
-9.32928e+08,4.25085e+08
-1.3961e+09,-1.99568e+09
-7.02851e+09,-8.16758e+09
-2.13035e+09,-2.18039e+09
1.80548e+09,2.14112e+09
-1.34892e+08,-2.15396e+08
-1.83266e+08,1.39121e+09
-5.56036e+07,8.60385e+08
-1.14521e+09,-1.69151e+09
-1.19036e+09,-1.27936e+09
1.04071e+09,1.18803e+09
4.61039e+08,5.04697e+08
-1.09764e+09,6.74953e+08
-1.54098e+09,-5.32628e+07
-1.37248e+09,-4.65282e+07
-1.37859e+09,-6.34641e+07
-1.54704e+08,-2.34588e+08
-8.77653e+08,4.83696e+08
-1.49942e+09,-1.73918e+08
-8.96763e+08,-1.15478e+09
-5.00072e+08,2.71065e+08
-1.81504e+08,1.29895e+09
-2.40657e+09,-1.97506e+08
-8.1691e+08,-2.32248e+09
-2.89363e+08,1.36816e+09
-1.37219e+09,1.64758e+09
3.56007e+07,8.34879e+08
-4.90219e+08,4.46454e+08
-6.58935e+08,9.66986e+08
3.48678e+07,1.42601e+09
-4.98417e+08,8.61981e+08
-1.74134e+09,-4.06541e+08
8.06685e+06,1.34882e+09
-6.69967e+08,2.76051e+08
-5.46336e+08,3.85244e+08
-6.67789e+08,1.26482e+09
-9.68136e+08,3.79853e+08
-1.36228e+09,9.92904e+08
-9.45735e+08,-5.50851e+08
6.64924e+07,8.46505e+08
-2.33169e+08,1.17621e+09
-8.68332e+08,-1.74797e+08
-7.75452e+08,1.4668e+07
-1.72525e+08,-2.40895e+08
3.7802e+08,3.03685e+08
4.44723e+08,1.46327e+09
5.09981e+06,1.48894e+09
-6.42268e+08,1.03044e+09
2.48918e+08,1.79354e+08
-1.70025e+08,1.38666e+09
-1.74688e+08,-2.37213e+08
-1.44582e+08,-2.2355e+08
-5.43301e+08,3.50078e+08
-6.54208e+08,2.2349e+08
-3.32117e+08,1.29683e+09
1.55285e+08,1.32151e+09
-9.48247e+08,4.13426e+08
-9.55551e+08,6.6561e+08
-1.03665e+09,1.36844e+09
-8.02095e+08,-1.41896e+08
-9.73827e+08,1.37815e+09
-6.98142e+08,-2.71174e+07
-1.42708e+09,-1.23635e+09
-4.7907e+08,1.37869e+09
-1.41943e+09,9.54239e+08
-2.97052e+08,6.85055e+08
-6.9474e+08,-5.40347e+07
-1.33249e+09,-4.43995e+08
4.49358e+08,1.40064e+09
-6.711e+08,8.47517e+08
2.26463e+09,2.70377e+09
-1.67487e+09,-1.93398e+08
-1.67941e+09,1.4298e+09
-1.37174e+08,-2.03697e+08
2.73424e+08,2.02873e+08
-5.70656e+08,2.15144e+08
-1.27632e+09,-1.35375e+08
9.16287e+08,3.23106e+09
4.56377e+08,1.81048e+09
-3.99202e+08,8.70505e+08
-9.68854e+08,1.32846e+09
4.97026e+08,9.03367e+08
-5.97979e+08,3.82202e+08
-9.69069e+08,1.81008e+08
-2.65979e+09,-2.34898e+07
-4.60744e+08,9.15596e+08
-9.49489e+08,1.30705e+09
-3.96184e+08,9.30943e+08
-4.59232e+08,4.30649e+08
-1.02818e+09,7.04697e+08
-6.11947e+08,3.3165e+08
-5.40063e+08,2.96299e+08
-2.96799e+08,6.08555e+08
-1.17461e+09,-1.85515e+07
-1.37049e+09,-5.09203e+07
-2.94471e+08,5.91843e+08
4.26094e+08,1.76298e+09
-4.02947e+08,9.63192e+08
-3.63407e+08,5.9453e+08
-1.39351e+09,9.76507e+08
-9.26215e+08,3.75641e+08
-4.23206e+08,5.301e+08
1.22763e+09,1.13523e+09
-7.89463e+08,-1.34875e+08
-4.24868e+08,9.28431e+08
-1.01588e+09,5.98757e+08
-1.38881e+09,9.38986e+08
-6.31945e+08,3.38312e+07
1.69164e+08,1.62739e+09
-7.80459e+08,-4.06795e+07
-3.2236e+08,9.81508e+08
-1.29559e+09,2.82318e+08
3.05674e+08,3.15495e+08
-1.38466e+09,-1.7097e+07
-1.39984e+09,1.02532e+09
-9.8361e+08,3.29465e+08
-5.00518e+08,8.45687e+08
-1.12823e+09,2.89855e+07
-2.94234e+08,6.77325e+08
-1.30077e+09,-6.94258e+07
-4.62366e+08,-5.12205e+08
5.41539e+08,4.74711e+08
-4.97622e+08,1.34644e+09
-1.33352e+09,4.87116e+08
-4.82745e+08,4.38924e+08
-9.76111e+08,6.83921e+08
-1.39088e+09,-3.95588e+07
4.28193e+08,1.34561e+09
-3.35774e+08,9.9221e+08
-1.40889e+09,1.82346e+08
-5.03679e+08,9.15349e+08
-1.49802e+09,-4.14421e+07
-9.85994e+08,4.3733e+08
-5.66121e+08,4.25909e+07
-1.4054e+09,-3.66218e+07
-5.30716e+08,9.28721e+08
-8.47316e+08,5.40234e+08
-1.36957e+09,9.83921e+08
-1.82616e+08,9.49073e+08
-9.6406e+08,1.4456e+09
-3.70812e+08,5.35078e+08
-1.56537e+09,-6.44322e+07
-9.37444e+08,1.94441e+08
5.767e+07,1.08328e+09
-5.6122e+08,9.21198e+08
-5.51869e+08,3.43189e+08
-1.38035e+09,9.72773e+08
-8.38027e+08,4.72892e+08
-4.70719e+08,9.0073e+08
-5.31016e+08,3.87564e+08
-3.65267e+08,9.85972e+08
-9.85888e+08,3.59301e+08
-1.41392e+09,-6.97731e+07
-1.21012e+09,-6.99253e+07
-2.78375e+08,6.80285e+08
-6.98873e+08,2.34602e+08
-9.68249e+08,1.82279e+08
-1.40417e+08,1.01498e+09
-2.86542e+08,8.7186e+08
-5.19563e+08,6.11818e+08
-2.7248e+08,6.36409e+08
-1.3711e+09,-2.06615e+07
-1.01306e+09,1.33389e+09
-5.44383e+08,8.25538e+08
-5.63821e+08,4.06537e+08
-1.36527e+09,-2.41401e+07
-1.27512e+09,-1.41907e+08
-9.70072e+08,1.37485e+09
-1.70796e+08,9.78154e+08
-4.9017e+08,3.89854e+08
-5.21289e+08,3.67849e+08
-1.00211e+09,5.83907e+08
-1.33463e+09,9.72635e+08
-2.29162e+08,6.0495e+08
4.78818e+08,1.82157e+09
6.69418e+08,9.98006e+08
-1.24382e+09,-6.64486e+07
-2.05233e+08,-2.62416e+08
-1.67836e+08,-1.67836e+08
