800,824.85
804.595,804.793
803.87,803.871
803.157,803.157
802.517,802.517
801.963,801.963
801.497,801.496
801.113,801.113
800.803,800.802
800.553,800.553
800.352,800.352
800.187,800.187
800.047,800.047
799.925,799.925
799.814,799.814
799.71,799.71
799.611,799.611
799.514,799.514
799.419,799.419
799.325,799.325
799.232,799.232
799.139,799.139
799.047,799.047
798.956,798.956
798.865,798.865
798.775,798.775
798.685,798.685
798.596,798.596
798.508,798.508
798.42,798.42
798.333,798.333
798.247,798.247
798.161,798.161
798.076,798.076
797.992,797.992
797.909,797.909
797.826,797.826
797.745,797.745
797.664,797.664
797.584,797.584
797.505,797.505
797.427,797.427
797.349,797.349
797.273,797.273
797.198,797.198
797.123,797.123
797.05,797.05
796.978,796.978
796.906,796.906
796.836,796.836
796.767,796.767
796.699,796.699
796.632,796.632
796.566,796.566
796.501,796.501
796.438,796.438
796.375,796.375
796.314,796.314
796.254,796.254
796.196,796.196
796.138,796.138
796.082,796.082
796.027,796.027
795.973,795.973
795.921,795.921
795.87,795.87
795.82,795.82
795.771,795.771
795.724,795.724
795.678,795.678
795.634,795.634
795.591,795.591
795.549,795.549
795.509,795.509
795.47,795.47
795.432,795.432
795.396,795.396
795.362,795.362
795.329,795.329
795.297,795.297
795.267,795.267
795.238,795.238
795.211,795.211
795.185,795.185
795.16,795.16
795.138,795.138
795.116,795.116
795.096,795.096
795.078,795.078
795.061,795.061
795.046,795.046
795.032,795.032
795.02,795.02
795.009,795.009
795,795
794.992,794.992
794.986,794.986
794.981,794.981
794.978,794.978
794.977,794.977
794.977,794.977
794.978,794.978
794.981,794.981
794.986,794.986
794.992,794.992
795,795
795.009,795.009
795.02,795.02
795.032,795.032
795.046,795.046
795.061,795.061
795.078,795.078
795.096,795.096
795.116,795.116
795.138,795.138
795.16,795.16
795.185,795.185
795.211,795.211
795.238,795.238
795.267,795.267
795.297,795.297
795.329,795.329
795.362,795.362
795.396,795.396
795.432,795.432
795.47,795.47
795.509,795.509
795.549,795.549
795.591,795.591
795.634,795.634
795.678,795.678
795.724,795.724
795.771,795.771
795.82,795.82
795.87,795.87
795.921,795.921
795.973,795.973
796.027,796.027
796.082,796.082
796.138,796.138
796.196,796.196
796.254,796.254
796.314,796.314
796.375,796.375
796.438,796.438
796.501,796.501
796.566,796.566
796.632,796.632
796.699,796.699
796.767,796.767
796.836,796.836
796.906,796.906
796.978,796.978
797.05,797.05
797.123,797.123
797.198,797.198
797.273,797.273
797.349,797.349
797.427,797.427
797.505,797.505
797.584,797.584
797.664,797.664
797.745,797.745
797.826,797.826
797.909,797.909
797.992,797.992
798.076,798.076
798.161,798.161
798.247,798.247
798.333,798.333
798.42,798.42
798.508,798.508
798.596,798.596
798.685,798.685
798.775,798.775
798.865,798.865
798.956,798.956
799.047,799.047
799.139,799.139
799.232,799.232
799.326,799.326
799.421,799.421
799.519,799.519
799.622,799.621
799.731,799.731
799.854,799.854
799.999,799.999
800.178,800.178
800.411,800.411
800.723,800.723
801.147,801.146
801.72,801.719
802.483,802.482
803.475,803.474
804.726,804.726
806.251,806.25
808.04,808.039
810.06,810.063
812.137,812.667
800,866.45
